2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Árbitro Assistente Adicional 1,Ronan Marques da Rosa,CBF-1,SC
2,Couto Pereira - Curitiba - PR,04/26/2014 18:30:00,15,Coritiba - PR,Santos - SP,Árbitro Assistente Adicional 2,Braulio da Silva Machado,CBF-1,SC
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Árbitro,Dewson Fernando Freitas da Silva,ASP-FIFA,PA
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Árbitro Assistente 2,Ivan Carlos Bohn,CBF-1,PR
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Quarto Árbitro,Marcelo Prieto Alfieri,CBF-2,SP
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Árbitro Assistente Adicional 1,Leandro Junior Hermes,CBF-1,PR
2,Pacaembu - Sao Paulo - SP,04/26/2014 21:00:00,14,Palmeiras - SP,Fluminense - RJ,Árbitro Assistente Adicional 2,Fabio Filipus,CBF-1,PR
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Árbitro,Jailson Macedo Freitas,ESP-2,BA
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Árbitro Assistente 1,Rogerio Pablos Zanardo,ASP-FIFA,SP
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Árbitro Assistente 2,Vicente Romano Neto,ESP-2,SP
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Quarto Árbitro,Joao Batista de Arruda,CBF-1,RJ
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Árbitro Assistente Adicional 1,Raphael Claus,ASP-FIFA,SP
2,Maracanã - Rio de Janeiro - RJ,04/27/2014 16:00:00,11,Botafogo - RJ,Internacional - RS,Árbitro Assistente Adicional 2,Rodrigo Guarizo F. do Amaral,CBF-1,SP
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Árbitro,Leandro Pedro Vuaden,FIFA,RS
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Árbitro Assistente 1,Rafael da Silva Alves,ASP-FIFA,RS
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Árbitro Assistente 2,Jose Eduardo Calza,CBF-1,RS
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Quarto Árbitro,Flavio Rodrigues Guerra,CBF-1,SP
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Árbitro Assistente Adicional 1,Anderson Daronco,ASP-FIFA,RS
2,Pacaembu - Sao Paulo - SP,04/27/2014 16:00:00,13,Corinthians - SP,Flamengo - RJ,Árbitro Assistente Adicional 2,Roger Goulart,CBF-1,RS
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Árbitro,Wagner do Nascimento Magalhaes,ASP-FIFA,RJ
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Árbitro Assistente 2,Cristhian Passos Sorence,ESP-2,GO
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Quarto Árbitro,Wanderson Alves de Sousa,CBF-2,MG
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Árbitro Assistente Adicional 1,Wagner dos Santos Rosa,CBF-1,RJ
2,João Havelange - Uberlandia - MG,04/27/2014 16:00:00,16,Cruzeiro - MG,São Paulo - SP,Árbitro Assistente Adicional 2,Philip Georg Bennett,CBF-2,RJ
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Árbitro,Francisco Carlos do Nascimento,FIFA,AL
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Árbitro Assistente 1,Fabiano da Silva Ramires,ESP-2,ES
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Árbitro Assistente 2,Vanderson Antonio Zanotti,CBF-1,ES
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Quarto Árbitro,Gleidson Santos Oliveira,CBF-1,BA
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Árbitro Assistente Adicional 1,Emerson Luiz Sobral,CBF-2,PE
2,Pituaçu - Salvador - BA,04/27/2014 16:00:00,17,Vitória - BA,Atletico - PR,Árbitro Assistente Adicional 2,Gilberto Freire de Farias,CBF-2,PE
2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Árbitro,Renan Roberto de Souza,CBF-1,PB
2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Árbitro Assistente 1,Fabio Pereira,FIFA,TO
2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Árbitro Assistente 2,Adson Marcio Lopes Leal,CBF-1,BA
