Rodada,JogoLocal,JogoData,JogoNumero,JogoTimeA,JogoTimeB,Funcao,Nome,Categoria,Federacao
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Árbitro Assistente 2,Ivan Carlos Bohn,AB,PR
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Quarto Árbitro,Jefferson Ferreira de Moraes,AB,GO
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Analista de Campo,Júlio César Mota Fernandes,CBF,GO
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Assistente de Árbitro de Vídeo 1,Carlos Berkenbrock,MTR,SC
2,Serra Dourada - Goiania - GO,05/01/2019 21:30:00,19,Goiás - GO,São Paulo - SP,Observador de VAR,Manoel Serapiao Filho,CBF,BA
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Árbitro,Wilton Pereira Sampaio,FIFA,GO
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Árbitro Assistente 1,Bruno Raphael Pires,FIFA,GO
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Árbitro Assistente 2,Leone Carvalho Rocha,AB,GO
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Quarto Árbitro,Salim Fende Chavez,AB,SP
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Analista de Campo,Luiz Vanderlei Martinucho,CBF,SP
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Árbitro de Vídeo,Andre Luiz de Freitas Castro,MTR,GO
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Eduardo Tomaz de Aquino Valadao,AB,GO
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Clovis Amaral da Silva,AB,PE
2,Vila Belmiro - Santos - SP,05/02/2019 19:15:00,15,Santos - SP,Fluminense - RJ,Observador de VAR,Almir Alves de Mello,CBF,BR
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Árbitro,Luiz Flavio de Oliveira,FIFA,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Árbitro Assistente 2,Anderson José de Moraes Coelho,AB,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Quarto Árbitro,Daniel de Sousa Macedo,CD,RJ
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Assistente de Árbitro de Vídeo 2,Bruno Salgado Rizo,AB,SP
2,Nilton Santos - Rio de Janeiro - RJ,05/02/2019 20:00:00,17,Botafogo - RJ,Bahia - BA,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Árbitro,Rodrigo Dalonso Ferreira,AB,SC
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Árbitro Assistente 1,Kleber Lucio Gil,FIFA,SC
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Árbitro Assistente 2,Carlos Berkenbrock,MTR,SC
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Quarto Árbitro,João Ennio Sobral,CD,RJ
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Analista de Campo,Vladimir Pessoa Bastos,CBF,AM
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Árbitro de Vídeo,Heber Roberto Lopes,MTR,SC
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Caio Max Augusto Vieira,AB,RN
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Helton Nunes,AB,SC
3,Arena da Amazônia - Manaus - AM,05/04/2019 19:00:00,26,Vasco da Gama - RJ,Corinthians - SP,Observador de VAR,Paulo Jorge Alves,CBF,BR
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Árbitro,Wagner do Nascimento Magalhaes,FIFA,RJ
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Árbitro Assistente 1,Fabio Pereira,MTR,TO
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Árbitro Assistente 2,Thiago Henrique Neto Correa Farinha,AB,RJ
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Quarto Árbitro,Ilbert Estevam da Silva,CD,SP
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Analista de Campo,Marcelo Rogério,CBF,SP
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Árbitro de Vídeo,Rodrigo Nunes de Sa,AB,RJ
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Assistente de Árbitro de Vídeo 1,Pathrice Wallace Corrêa Maia,AB,RJ
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Assistente de Árbitro de Vídeo 2,Rodrigo Figueiredo Henrique Correa,FIFA,RJ
3,Allianz Parque - Sao Paulo - SP,05/04/2019 19:00:00,24,Palmeiras - SP,Internacional - RS,Observador de VAR,Antonio Pereira da Silva,CBF,GO
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Árbitro,Flavio Rodrigues de Souza,AB,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Árbitro Assistente 1,Alex Ang Ribeiro,AB,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Árbitro Assistente 2,Bruno Salgado Rizo,AB,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Quarto Árbitro,Luiz César de Oliveira Magalhães,AB,CE
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Analista de Campo,Francisco José de Sousa Soares,CBF,CE
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Assistente de Árbitro de Vídeo 1,Marcio Henrique de Gois,CD,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
3,Arena Castelão - Fortaleza - CE,05/04/2019 21:00:00,23,Ceará - CE,Atlético - MG,Observador de VAR,Gilberto Corrale,CBF,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Árbitro,Vinicius Gonçalves Dias Araujo,AB,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Árbitro Assistente 2,Miguel Cataneo Ribeiro da Costa,AB,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Quarto Árbitro,William Machado Steffen,AB,SC
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Analista de Campo,Marco Antônio Martins,CBF,SC
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 2,Anderson José de Moraes Coelho,AB,SP
3,Arena Condá - Chapeco - SC,05/05/2019 11:00:00,28,Chapecoense - SC,Athletico Paranaense - PR,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Árbitro,Ricardo Marques Ribeiro,FIFA,MG
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Árbitro Assistente 1,Guilherme Dias Camilo,FIFA,MG
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Árbitro Assistente 2,Sidmar dos Santos Meurer,AB,MG
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Quarto Árbitro,Leandro Bizzio Marinho,AB,SP
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Analista de Campo,Marcio Verri Brandao,CBF,SP
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Árbitro de Vídeo,Emerson de Almeida Ferreira,AB,MG
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Assistente de Árbitro de Vídeo 1,Andre Luiz de Freitas Castro,MTR,GO
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Assistente de Árbitro de Vídeo 2,Bruno Raphael Pires,FIFA,GO
3,Morumbi - Sao Paulo - SP,05/05/2019 16:00:00,25,São Paulo - SP,Flamengo - RJ,Observador de VAR,Sergio Correa da Silva,CBF,BR
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Árbitro,Rodrigo Carvalhaes de Miranda,AB,RJ
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Árbitro Assistente 1,Luiz Claudio Regazone,AB,RJ
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Árbitro Assistente 2,Silbert Faria Sisquim,AB,RJ
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Quarto Árbitro,Wanderson Alves de Sousa,AB,MG
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Analista de Campo,Rogerio Pereira da Costa,CBF,MG
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Árbitro de Vídeo,Paulo Roberto Alves Junior,AB,PR
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Assistente de Árbitro de Vídeo 1,Grazianni Maciel Rocha,AB,RJ
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Assistente de Árbitro de Vídeo 2,Diogo Carvalho Silva,AB,RJ
3,Mineirão - Belo Horizonte - MG,05/05/2019 16:00:00,22,Cruzeiro - MG,Goiás - GO,Observador de VAR,Nilson de Souza Monção,CBF,BR
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Árbitro,Wagner Reway,FIFA,PB
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Árbitro Assistente 1,Alessandro Alvaro Rocha de Matos,FIFA,BA
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Árbitro Assistente 2,Fabricio Vilarinho da Silva,FIFA,GO
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Quarto Árbitro,Carlos Eduardo Nunes Braga,AB,RJ
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Árbitro de Vídeo,Leandro Pedro Vuaden,MTR,RS
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Assistente de Árbitro de Vídeo 1,Jean Pierre Goncalves Lima,AB,RS
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Assistente de Árbitro de Vídeo 2,Lucio Beiersdorf Flor,AB,RS
3,Nilton Santos - Rio de Janeiro - RJ,05/05/2019 16:00:00,27,Botafogo - RJ,Fortaleza - CE,Observador de VAR,Almir Alves de Mello,CBF,BR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Árbitro,Rodolpho Toski Marques,FIFA,PR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Árbitro Assistente 2,Victor Hugo Imazu dos Santos,AB,PR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Quarto Árbitro,Denis da Silva Ribeiro Serafim,AB,AL
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Analista de Campo,George Alves Feitoza,CBF,AL
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Árbitro de Vídeo,Rafael Traci,AB,SC
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Assistente de Árbitro de Vídeo 1,Adriano Milczvski,AB,PR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Assistente de Árbitro de Vídeo 2,Ivan Carlos Bohn,AB,PR
3,Rei Pelé - Maceio - AL,05/05/2019 16:00:00,30,Csa - AL,Santos - SP,Observador de VAR,Roberto Perassi,CBF,SP
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Árbitro,Bruno Arleu de Araujo,AB,RJ
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Árbitro Assistente 1,Rafael da Silva Alves,AB,RS
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Árbitro Assistente 2,Jorge Eduardo Bernardi,AB,RS
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Quarto Árbitro,Ricarle Gustavo Gonçalves Batista,AB,BA
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Analista de Campo,Vidal Cordeiro Lopes,CBF,BA
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Árbitro de Vídeo,Marcelo de Lima Henrique,MTR,RJ
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Assistente de Árbitro de Vídeo 1,Dewson Fernando Freitas da Silva,FIFA,PA
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Assistente de Árbitro de Vídeo 2,Michael Correia,AB,RJ
3,Arena Fonte Nova - Salvador - BA,05/05/2019 19:00:00,29,Bahia - BA,Avaí - SC,Observador de VAR,Marrubson Melo Freitas,CBF,DF
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Árbitro,Raphael Claus,FIFA,SP
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Árbitro Assistente 1,Danilo Ricardo Simon Manis,FIFA,SP
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Árbitro Assistente 2,Neuza Ines Back,FIFA,SP
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Quarto Árbitro,Eleno Gonzalez Todeschini,CD,RS
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Analista de Campo,Francisco de Paula dos Santos Silva Neto,CBF,RS
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Árbitro de Vídeo,Thiago Duarte Peixoto,AB,SP
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Rodrigo Batista Raposo,AB,DF
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Emerson Augusto de Carvalho,FIFA,SP
3,Arena do Grêmio - Porto Alegre - RS,05/05/2019 19:00:00,21,Grêmio - RS,Fluminense - RJ,Observador de VAR,Silvia Regina de Oliveira,CBF,SP
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Árbitro,Marcelo Aparecido Ribeiro de Souza,AB,PB
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Árbitro Assistente 1,Anderson José de Moraes Coelho,AB,SP
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Árbitro Assistente 2,Bruno Salgado Rizo,AB,SP
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Quarto Árbitro,Bruno Arleu de Araujo,AB,RJ
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Analista de Campo,Claudio Jose de Oliveira Soares,CBF,RJ
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Árbitro de Vídeo,Flavio Rodrigues de Souza,AB,SP
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Rodrigo Guarizo Ferreira do Amaral,AB,SP
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Oberto da Silva Santos,AB,PB
4,Maracanã - Rio de Janeiro - RJ,05/11/2019 16:00:00,37,Fluminense - RJ,Botafogo - RJ,Observador de VAR,Manoel Serapiao Filho,CBF,BA
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Árbitro,Marcelo de Lima Henrique,MTR,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Árbitro Assistente 1,Rodrigo Figueiredo Henrique Correa,FIFA,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Árbitro Assistente 2,Silbert Faria Sisquim,AB,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Quarto Árbitro,Lucas Canetto Bellote,AB,SP
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Analista de Campo,Marcio Verri Brandao,CBF,SP
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Árbitro de Vídeo,Rodrigo Carvalhaes de Miranda,AB,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Assistente de Árbitro de Vídeo 1,Pathrice Wallace Corrêa Maia,AB,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Assistente de Árbitro de Vídeo 2,Daniel do Espirito Santo Parro,AB,RJ
4,Arena Corinthians - Sao Paulo - SP,05/11/2019 19:00:00,34,Corinthians - SP,Grêmio - RS,Observador de VAR,Sergio Correa da Silva,CBF,BR
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Árbitro,Caio Max Augusto Vieira,AB,RN
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Árbitro Assistente 1,Alessandro Alvaro Rocha de Matos,FIFA,BA
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Árbitro Assistente 2,Clovis Amaral da Silva,AB,PE
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Quarto Árbitro,Elmo Alves Resende Cunha,MTR,GO
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Árbitro de Vídeo,Heber Roberto Lopes,MTR,SC
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Assistente de Árbitro de Vídeo 1,Igor Junio Benevenuto de Oliveira,AB,MG
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
4,Serra Dourada - Goiania - GO,05/11/2019 21:00:00,39,Goiás - GO,Ceará - CE,Observador de VAR,Alicio Pena Junior,CBF,BR
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Árbitro,Jean Pierre Goncalves Lima,AB,RS
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Árbitro Assistente 1,Lucio Beiersdorf Flor,AB,RS
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Árbitro Assistente 2,Leirson Peng Martins,AB,RS
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Quarto Árbitro,Joao Batista de Arruda,AB,RJ
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Analista de Campo,Jose Carlos Santiago Andrade,CBF,RJ
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Árbitro de Vídeo,Leandro Pedro Vuaden,MTR,RS
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Assistente de Árbitro de Vídeo 2,Elicarlos Franco de Oliveira,AB,BA
4,Maracanã - Rio de Janeiro - RJ,05/12/2019 11:00:00,36,Flamengo - RJ,Chapecoense - SC,Observador de VAR,Ana Paula da Silva Oliveira,CBF,BR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Árbitro,Paulo Roberto Alves Junior,AB,PR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Árbitro Assistente 2,Rafael Trombeta,AB,PR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Quarto Árbitro,Thiago Luis Scarascati,CD,SP
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Árbitro de Vídeo,Adriano Milczvski,AB,PR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 1,Gilberto Rodrigues Castro Junior,AB,PE
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 2,Ivan Carlos Bohn,AB,PR
4,Pacaembu - Sao Paulo - SP,05/12/2019 16:00:00,35,Santos - SP,Vasco da Gama - RJ,Observador de VAR,Giulliano Bozzano,CBF,MG
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Árbitro,Anderson Daronco,FIFA,RS
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Árbitro Assistente 1,Rafael da Silva Alves,AB,RS
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Árbitro Assistente 2,Elio Nepomuceno de Andrade Junior,AB,RS
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Quarto Árbitro,Ronei Candido Alves,AB,MG
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Analista de Campo,Joel Tolentino da Mata Junior,CBF,MG
4,Mineirão - Belo Horizonte - MG,05/12/2019 16:00:00,32,Atlético - MG,Palmeiras - SP,Árbitro de Vídeo,Daniel Nobre Bins,AB,RS
